GTEx Gene,Count,GTEx Gene Name,KL Divergence,TCGA Gene ID,TCGA Gene Name,index
ENSG00000188536.12,368,HBA2,0.0025981284398016,ENSG00000188536.13,HBA2,16728
ENSG00000206172.8,317,HBA1,0.0008167260321002,ENSG00000206172.8,HBA1,20365
ENSG00000244734.3,305,HBB,0.0018456220953783,ENSG00000244734.4,HBB,37327
ENSG00000258227.6,286,CLEC5A,0.0029198173345804,ENSG00000258227.7,CLEC5A,44164
ENSG00000244694.7,244,PTCHD4,0.0011710376037682,ENSG00000244694.7,PTCHD4,37309
ENSG00000223609.7,213,HBD,0.0038027920805103,ENSG00000223609.11,HBD,24789
ENSG00000243715.1,206,CACNA2D3-AS1,0.0031673076172419,ENSG00000243715.1,CACNA2D3-AS1,36883
ENSG00000264940.4,188,SNORD3C,0.0026030806375668,ENSG00000264940.5,SNORD3C,48022
ENSG00000262870.1,179,CYCSP40,0.0007997609040351,ENSG00000262870.1,CYCSP40,47166
ENSG00000162598.13,176,C1orf87,0.0021682074486641,ENSG00000162598.13,C1orf87,10765
ENSG00000244681.1,167,MTHFD2P1,0.0025825487269931,ENSG00000244681.1,MTHFD2P1,37303
ENSG00000230746.1,166,AC006007.1,0.0046456114963378,ENSG00000230746.2,AC006007.1,29660
ENSG00000233148.2,166,SYF2P2,0.0185978970493786,ENSG00000233148.2,SYF2P2,31285
ENSG00000149968.11,163,MMP3,0.0033059947120807,ENSG00000149968.12,MMP3,9273
ENSG00000223039.1,159,RN7SKP268,0.0040187629388871,ENSG00000223039.1,RN7SKP268,24514
ENSG00000130513.6,158,GDF15,0.0008285801618137,ENSG00000130513.6,GDF15,6276
ENSG00000007908.15,156,SELE,0.0014219600358438,ENSG00000007908.16,SELE,192
ENSG00000004939.13,156,SLC4A1,0.0025678372645996,ENSG00000004939.15,SLC4A1,69
ENSG00000241635.7,143,UGT1A1,0.0076943605279412,ENSG00000241635.8,UGT1A1,36040
ENSG00000181092.9,139,ADIPOQ,0.0055578997993114,ENSG00000181092.10,ADIPOQ,14989
ENSG00000227764.1,134,LINC01693,0.0026064982125638,ENSG00000227764.2,LINC01693,27640
ENSG00000259710.1,134,NUTF2P6,0.0048791558504045,ENSG00000259710.1,NUTF2P6,45386
ENSG00000115602.16,132,IL1RL1,0.0079288941367275,ENSG00000115602.17,IL1RL1,4459
ENSG00000169495.4,131,HTRA4,0.0056304543489041,ENSG00000169495.5,HTRA4,12606
ENSG00000258791.7,130,LINC00520,0.0028847847780336,ENSG00000258791.9,LINC00520,44602
ENSG00000004846.16,128,ABCB5,0.0025446422864933,ENSG00000004846.16,ABCB5,64
ENSG00000019186.9,125,CYP24A1,0.002843303998091,ENSG00000019186.10,CYP24A1,390
ENSG00000158578.18,122,ALAS2,0.0013174606914525,ENSG00000158578.21,ALAS2,10238
ENSG00000205502.3,122,C2CD4B,0.0024435886317724,ENSG00000205502.4,C2CD4B,20203
ENSG00000249928.2,121,UQCRBP3,0.0037572640841386,ENSG00000249928.2,UQCRBP3,38720
ENSG00000134028.14,120,ADAMDEC1,0.0045509000652517,ENSG00000134028.14,ADAMDEC1,6821
ENSG00000214992.6,119,AKAP17BP,0.011141674562555,ENSG00000214992.6,AKAP17BP,22993
ENSG00000072041.16,117,SLC6A15,0.001198201721676,ENSG00000072041.17,SLC6A15,1171
ENSG00000196767.6,117,POU3F4,0.0029900145676342,ENSG00000196767.9,POU3F4,17211
ENSG00000268038.1,114,LINC01785,0.005233794475462,ENSG00000268038.3,LINC01785,49681
ENSG00000171560.14,114,FGA,0.0065649348750969,ENSG00000171560.16,FGA,13090
ENSG00000234859.5,113,AC003958.2,0.0022407497241021,ENSG00000234859.5,AC003958.2,32449
ENSG00000240925.1,110,RPS20P31,0.0101813403432117,ENSG00000240925.1,RPS20P31,35750
ENSG00000227842.1,108,AC093166.2,0.021503470347271,ENSG00000230958.1,AC093166.2,29799
ENSG00000124253.10,105,PCK1,0.000965754805799,ENSG00000124253.11,PCK1,5498
ENSG00000259749.1,105,NCAPGP2,0.0042599869767296,ENSG00000259749.1,NCAPGP2,45415
ENSG00000231512.5,105,LINC01347,0.0048395092802034,ENSG00000214837.8,LINC01347,22934
ENSG00000008196.12,105,TFAP2B,0.0056382863473021,ENSG00000008196.13,TFAP2B,205
ENSG00000242703.1,105,CCT4P1,0.0060201687370769,ENSG00000242703.1,CCT4P1,36481
ENSG00000200879.1,104,SNORD14E,0.001705273433159,ENSG00000200879.1,SNORD14E,18780
ENSG00000242598.1,104,MED28P8,0.0029286738926033,ENSG00000242598.1,MED28P8,36436
ENSG00000155070.8,104,UNC93B2,0.009605969128712,ENSG00000155070.8,UNC93B2,9834
ENSG00000233429.9,102,HOTAIRM1,0.0014547980542174,ENSG00000233429.9,HOTAIRM1,31469
ENSG00000108342.12,102,CSF3,0.0027073053204895,ENSG00000108342.13,CSF3,3510
ENSG00000237372.2,102,UNQ6494,0.0027638368324212,ENSG00000237372.4,UNQ6494,34152
ENSG00000254681.6,102,PKD1P5,0.0042005332043982,ENSG00000254681.6,PKD1P5,42190
ENSG00000228970.6,102,UBTFL6,0.0068678748984076,ENSG00000228970.6,UBTFL6,28430
ENSG00000242258.1,102,LINC00996,0.0070354361785619,ENSG00000242258.1,LINC00996,36297
ENSG00000111537.4,100,IFNG,0.0032396966667142,ENSG00000111537.5,IFNG,3905
ENSG00000210194.1,100,MT-TE,0.0043159000911538,ENSG00000210194.1,MT-TE,21444
ENSG00000199133.3,99,MIRLET7D,0.0063072590622546,ENSG00000199133.3,MIRLET7D,18024
ENSG00000212935.1,98,KRTAP10-3,0.0007676939809135,ENSG00000212935.2,KRTAP10-3,22089
ENSG00000168481.8,98,LGI3,0.0027200367960715,ENSG00000168481.9,LGI3,12365
ENSG00000169877.9,98,AHSP,0.0055763157924942,ENSG00000169877.10,AHSP,12690
ENSG00000179593.15,97,ALOX15B,0.0013500122627918,ENSG00000179593.16,ALOX15B,14703
ENSG00000231106.2,97,LINC01436,0.0022203844777802,ENSG00000231106.2,LINC01436,29899
ENSG00000243173.3,97,RN7SL861P,0.0026654815281367,ENSG00000243173.3,RN7SL861P,36670
ENSG00000189108.12,97,IL1RAPL2,0.0043853428436951,ENSG00000189108.13,IL1RAPL2,16881
ENSG00000170180.19,97,GYPA,0.013208445215404,ENSG00000170180.22,GYPA,12758
ENSG00000145681.10,96,HAPLN1,0.0023822939530487,ENSG00000145681.11,HAPLN1,8723
ENSG00000223949.6,96,ROR1-AS1,0.0028213783754718,ENSG00000223949.8,ROR1-AS1,25018
ENSG00000106341.10,96,PPP1R17,0.0030620207172768,ENSG00000106341.11,PPP1R17,3292
ENSG00000256642.1,96,LINC00273,0.0158378692139032,ENSG00000256642.1,LINC00273,43405
ENSG00000211933.2,95,IGHV6-1,0.0206218933277534,ENSG00000211933.2,IGHV6-1,21726
ENSG00000214787.9,94,MS4A4E,0.0016326144241187,ENSG00000214787.10,MS4A4E,22913
ENSG00000133048.12,94,CHI3L1,0.0067530436294008,ENSG00000133048.13,CHI3L1,6701
ENSG00000188467.10,94,SLC24A5,0.0076799691831744,ENSG00000188467.11,SLC24A5,16712
ENSG00000252390.1,93,RNU5F-4P,0.009565012897473,ENSG00000252390.1,RNU5F-4P,40377
ENSG00000227073.1,93,SDHDP2,0.014871967952673,ENSG00000227073.1,SDHDP2,27176
ENSG00000205358.3,92,MT1H,0.0019661036414829,ENSG00000205358.4,MT1H,20166
ENSG00000091138.12,92,SLC26A3,0.002299097793906,ENSG00000091138.13,SLC26A3,1917
ENSG00000169484.2,92,OR4K14,0.0032085292212181,ENSG00000169484.4,OR4K14,12603
ENSG00000235385.1,92,LINC02154,0.0289957839154532,ENSG00000235385.2,LINC02154,32814
ENSG00000105388.15,91,CEACAM5,0.0062136927188938,ENSG00000105388.16,CEACAM5,3095
ENSG00000201035.1,91,RNA5SP469,0.0076769378602036,ENSG00000201035.1,RNA5SP469,18847
ENSG00000259384.6,91,GH1,0.0084837837853688,ENSG00000259384.7,GH1,45115
ENSG00000186049.8,91,KRT73,0.0107286117660376,ENSG00000186049.8,KRT73,16139
ENSG00000239265.5,91,CLRN1-AS1,0.0119423014071824,ENSG00000239265.5,CLRN1-AS1,35078
ENSG00000165370.1,91,GPR101,0.0129414693874459,ENSG00000165370.3,GPR101,11579
ENSG00000172016.15,91,REG3A,0.0144129990772997,ENSG00000172016.16,REG3A,13202
ENSG00000206710.1,90,RNU6-147P,0.009603613677597,ENSG00000206710.1,RNU6-147P,20506
ENSG00000232400.1,90,RAD17P1,0.0331901000778279,ENSG00000232400.1,RAD17P1,30757
ENSG00000151650.7,89,VENTX,0.0011023487063538,ENSG00000151650.8,VENTX,9432
ENSG00000182631.6,89,RXFP3,0.0050644051465814,ENSG00000182631.7,RXFP3,15291
ENSG00000277610.1,89,RNVU1-4,0.0059927954753341,ENSG00000277610.1,RNVU1-4,54403
ENSG00000215165.3,89,TCEA1P3,0.0087439418914878,ENSG00000215165.3,TCEA1P3,23059
ENSG00000236570.1,89,RAD23BP1,0.0142066656427478,ENSG00000236570.1,RAD23BP1,33610
ENSG00000214688.5,88,C10orf105,0.0033335665890156,ENSG00000214688.6,C10orf105,22879
ENSG00000229534.1,88,HNRNPA1P53,0.0038573492133612,ENSG00000229534.1,HNRNPA1P53,28802
ENSG00000207563.1,88,MIR23B,0.0053689937137209,ENSG00000207563.1,MIR23B,21145
ENSG00000244399.3,88,RN7SL251P,0.0171631505416976,ENSG00000244399.3,RN7SL251P,37193
ENSG00000201274.1,88,RNA5SP192,0.0278650650582458,ENSG00000201274.1,RNA5SP192,18941
ENSG00000165349.11,87,SLC7A3,0.0013734091198708,ENSG00000165349.12,SLC7A3,11576
ENSG00000237614.1,87,AC073257.2,0.0054927818075526,ENSG00000237614.3,AC073257.2,34322
ENSG00000238171.1,87,AC068196.1,0.0065765208104027,ENSG00000238171.1,AC068196.1,34708
ENSG00000184933.4,87,OR6A2,0.007895427270313,ENSG00000184933.5,OR6A2,15842
ENSG00000243974.1,87,VTI1BP1,0.0287480724272488,ENSG00000243974.1,VTI1BP1,36993
ENSG00000164265.8,86,SCGB3A2,0.0010005821327978,ENSG00000164265.9,SCGB3A2,11299
ENSG00000274159.1,86,AL133243.3,0.0022403263696048,ENSG00000276517.1,AL133243.3,53840
ENSG00000019169.10,86,MARCO,0.0028777512681255,ENSG00000019169.10,MARCO,389
ENSG00000259585.2,86,RBM17P4,0.0050137426560338,ENSG00000259585.2,RBM17P4,45282
ENSG00000197085.11,86,NPSR1-AS1,0.0088513922963572,ENSG00000197085.11,NPSR1-AS1,17306
ENSG00000235623.2,86,OR7E110P,0.0100634082631897,ENSG00000235623.2,OR7E110P,32971
ENSG00000200118.1,86,Y_RNA,0.0255403073207223,ENSG00000200118.1,Y_RNA,18436
ENSG00000267336.1,85,EIF4A2P1,0.0008208759065405,ENSG00000267336.1,EIF4A2P1,49256
ENSG00000135903.18,85,PAX3,0.0038627382152581,ENSG00000135903.20,PAX3,7167
ENSG00000202566.4,85,MIR421,0.0042800844917449,ENSG00000202566.4,MIR421,19538
ENSG00000232878.3,85,DPYD-AS1,0.0062585651298722,ENSG00000232878.3,DPYD-AS1,31088
ENSG00000199362.1,85,Y_RNA,0.0082448144143961,ENSG00000199362.1,Y_RNA,18111
ENSG00000225210.9,84,DUXAP9,0.0010525755374598,ENSG00000225210.10,DUXAP9,25884
ENSG00000197769.5,84,MAP1LC3C,0.0011796071993627,ENSG00000197769.6,MAP1LC3C,17521
ENSG00000056291.17,84,NPFFR2,0.0021861935535561,ENSG00000056291.17,NPFFR2,761
ENSG00000262074.6,84,SNORD3B-2,0.0025681285263381,ENSG00000262074.7,SNORD3B-2,46984
ENSG00000241641.1,84,RPS23P6,0.0039493774014428,ENSG00000241641.1,RPS23P6,36043
ENSG00000146039.10,83,SLC17A4,0.00115762684379,ENSG00000146039.11,SLC17A4,8789
ENSG00000249493.1,83,ANKRD20A18P,0.0011638748920352,ENSG00000249493.1,ANKRD20A18P,38451
ENSG00000231395.1,83,ARL4AP4,0.0012060783049876,ENSG00000231395.1,ARL4AP4,30087
ENSG00000252751.1,83,RNU6-143P,0.0031534017618433,ENSG00000252751.1,RNU6-143P,40621
ENSG00000225827.1,83,SFTPA3P,0.0034827493990239,ENSG00000225827.1,SFTPA3P,26298
ENSG00000242142.1,83,SERBP1P3,0.0043357046858063,ENSG00000242142.1,SERBP1P3,36248
ENSG00000264563.1,83,MIR4633,0.0106408173524255,ENSG00000264563.1,MIR4633,47856
ENSG00000233277.1,83,LINC01728,0.0180053576483234,ENSG00000233277.1,LINC01728,31365
ENSG00000260027.4,82,HOXB7,0.0039022009936132,ENSG00000260027.5,HOXB7,45620
ENSG00000140600.16,82,SH3GL3,0.0042030479089993,ENSG00000140600.17,SH3GL3,7999
ENSG00000248329.5,82,APELA,0.0072075989053759,ENSG00000248329.6,APELA,37703
ENSG00000183709.7,81,IFNL2,0.0017739602660778,ENSG00000183709.8,IFNL2,15556
ENSG00000110077.14,81,MS4A6A,0.0019147040149916,ENSG00000110077.14,MS4A6A,3743
ENSG00000219163.2,81,HMGB1P20,0.0029746481513832,ENSG00000219163.2,HMGB1P20,23649
ENSG00000159261.10,81,CLDN14,0.0036185616599123,ENSG00000159261.12,CLDN14,10327
ENSG00000230683.1,81,DDTP1,0.0119682316798562,ENSG00000230683.1,DDTP1,29617
ENSG00000240940.3,81,RN7SL591P,0.0173984093698464,ENSG00000240940.3,RN7SL591P,35755
ENSG00000267570.1,80,STK25P1,0.0095712797595204,ENSG00000267570.1,STK25P1,49436
ENSG00000180440.3,79,SERTM1,0.0014914795558375,ENSG00000180440.4,SERTM1,14864
ENSG00000129654.7,79,FOXJ1,0.0022393220120459,ENSG00000129654.8,FOXJ1,6165
ENSG00000229367.1,79,HMGN2P19,0.0025514821568331,ENSG00000229367.1,HMGN2P19,28699
ENSG00000064886.13,79,CHI3L2,0.0059861916484685,ENSG00000064886.14,CHI3L2,902
ENSG00000252490.1,79,RN7SKP66,0.0070444614648795,ENSG00000252490.1,RN7SKP66,40450
ENSG00000186508.4,79,OR9I2P,0.0071046873329595,ENSG00000186508.4,OR9I2P,16262
ENSG00000223536.5,78,AC008069.1,0.0008925265186179,ENSG00000224604.1,AC008069.1,25465
ENSG00000141433.12,78,ADCYAP1,0.0026106067053322,ENSG00000141433.13,ADCYAP1,8104
ENSG00000249193.1,78,HSPD1P5,0.0028048167236835,ENSG00000249193.1,HSPD1P5,38260
ENSG00000212360.1,78,RNU6-1177P,0.0047097249399635,ENSG00000212360.1,RNU6-1177P,21898
ENSG00000223309.1,78,RNU6-722P,0.0189123856811867,ENSG00000223309.1,RNU6-722P,24606
ENSG00000135346.8,77,CGA,0.0002830166828607,ENSG00000135346.9,CGA,7056
ENSG00000203908.3,77,KHDC3L,0.0009631616135697,ENSG00000203908.4,KHDC3L,19689
ENSG00000230611.1,77,HMGB1P27,0.0019914647328734,ENSG00000230611.1,HMGB1P27,29567
ENSG00000207175.1,77,RNU1-67P,0.0025275903476635,ENSG00000207175.1,RNU1-67P,20869
ENSG00000231427.5,77,LINC01445,0.0136831029104679,ENSG00000231427.6,LINC01445,30113
ENSG00000251348.1,77,HSPD1P11,0.0210709150925458,ENSG00000251348.1,HSPD1P11,39655
ENSG00000227135.1,76,GCSAML-AS1,0.0017605954607865,ENSG00000284824.1,GCSAML-AS1,57765
ENSG00000229648.1,76,RPSAP22,0.0023306273495121,ENSG00000229648.1,RPSAP22,28880
ENSG00000145949.9,76,MYLK4,0.0036115254526217,ENSG00000145949.11,MYLK4,8776
ENSG00000232203.3,76,SLC25A6P2,0.0054401974944802,ENSG00000232203.3,SLC25A6P2,30635
ENSG00000207493.1,76,SNORA46,0.0067029575838339,ENSG00000207493.1,SNORA46,21111
ENSG00000145192.12,76,AHSG,0.0067530550044641,ENSG00000145192.13,AHSG,8662
ENSG00000240435.2,76,RPS12P27,0.008156733777496,ENSG00000240435.2,RPS12P27,35550
ENSG00000229093.1,76,OR51AB1P,0.0185624364617205,ENSG00000229093.1,OR51AB1P,28510
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000200355.1,SNORA72,18545
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000201898.1,SNORA72,19250
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000201944.1,SNORA72,19271
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000206901.1,SNORA72,20656
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000207067.1,SNORA72,20780
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000207084.1,SNORA72,20793
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000207249.1,SNORA72,20926
ENSG00000201944.1,75,SNORA72,0.0010042666532647,ENSG00000252158.1,SNORA72,40224
ENSG00000243672.1,75,RPS3AP40,0.002467736919251,ENSG00000243672.1,RPS3AP40,36862
ENSG00000187997.11,75,C17orf99,0.0025538980563393,ENSG00000187997.11,C17orf99,16594
ENSG00000263503.1,75,MAPK8IP1P2,0.0035045550604018,ENSG00000263503.1,MAPK8IP1P2,47350
ENSG00000227560.1,75,RPS15AP30,0.0040947808298645,ENSG00000227560.1,RPS15AP30,27510
ENSG00000138755.5,75,CXCL9,0.0043204401581023,ENSG00000138755.6,CXCL9,7724
ENSG00000260799.1,75,KRT8P50,0.0050647363340166,ENSG00000260799.1,KRT8P50,46174
ENSG00000255549.2,75,ENPP7P6,0.0057646910976956,ENSG00000255549.2,ENPP7P6,42958
ENSG00000278195.1,75,SSTR3,0.0067276375698002,ENSG00000278195.2,SSTR3,54698
ENSG00000242908.6,75,AADACL2-AS1,0.0068229219267747,ENSG00000242908.6,AADACL2-AS1,36559
ENSG00000143954.12,75,REG3G,0.0094784815449774,ENSG00000143954.13,REG3G,8495
ENSG00000225007.1,75,AC000067.1,0.0137376688059848,ENSG00000225007.1,AC000067.1,25751
ENSG00000238173.1,75,RPL39P6,0.0138541966944622,ENSG00000238173.1,RPL39P6,34710
ENSG00000236148.5,75,RPL23AP37,0.0156340573309982,ENSG00000236148.5,RPL23AP37,33312
ENSG00000211685.3,74,IGLC7,0.0014400107405146,ENSG00000211685.3,IGLC7,21544
ENSG00000168903.8,74,BTNL3,0.0023905290547693,ENSG00000168903.9,BTNL3,12460
ENSG00000261713.6,74,SSTR5-AS1,0.0035394082705873,ENSG00000261713.6,SSTR5-AS1,46833
ENSG00000121570.12,74,DPPA4,0.0040469320475074,ENSG00000121570.12,DPPA4,5173
ENSG00000213115.2,74,AC104131.1,0.0040997661735177,ENSG00000213115.2,AC104131.1,22165
ENSG00000181358.3,74,CTAGE10P,0.0045993447543517,ENSG00000181358.3,CTAGE10P,15028
ENSG00000167633.18,74,KIR3DL1,0.0054062229886855,ENSG00000167633.18,KIR3DL1,12141
ENSG00000242889.3,74,RN7SL449P,0.0078787538734761,ENSG00000242889.3,RN7SL449P,36554
ENSG00000100665.11,74,SERPINA4,0.0085777076984311,ENSG00000100665.12,SERPINA4,2369
ENSG00000248295.2,74,DDX43P1,0.0098972962362074,ENSG00000248295.2,DDX43P1,37684
ENSG00000186543.7,74,CROCCP5,0.0308398132804551,ENSG00000186543.7,CROCCP5,16272
ENSG00000115665.8,73,SLC5A7,0.0014976483305417,ENSG00000115665.9,SLC5A7,4469
ENSG00000231531.5,73,HINT1P1,0.0014985545184803,ENSG00000231531.5,HINT1P1,30176
ENSG00000251410.1,73,AC007106.1,0.0031152181601437,ENSG00000251410.2,AC007106.1,39702
ENSG00000258972.1,73,NDUFB8P1,0.0036082348888374,ENSG00000258972.1,NDUFB8P1,44756
ENSG00000102239.4,73,BRS3,0.0039091873371697,ENSG00000102239.5,BRS3,2649
ENSG00000119919.10,73,NKX2-3,0.0062870122685092,ENSG00000119919.11,NKX2-3,4979
ENSG00000232954.2,73,LINC00374,0.0112659378735453,ENSG00000232954.2,LINC00374,31150
ENSG00000207864.3,72,MIR27B,0.0022367174656399,ENSG00000207864.3,MIR27B,21317
ENSG00000042304.10,72,C2orf83,0.0033301007877846,ENSG00000042304.12,C2orf83,584
ENSG00000200332.1,72,Y_RNA,0.0043367985803051,ENSG00000200332.1,Y_RNA,18534
ENSG00000222078.1,72,RN7SKP110,0.0118690947011235,ENSG00000222078.1,RN7SKP110,24172
ENSG00000278473.1,72,IGHV3-41,0.0213670136366648,ENSG00000278473.1,IGHV3-41,54826
ENSG00000213653.4,72,RPL22P22,0.0231454017249975,ENSG00000213653.4,RPL22P22,22451
ENSG00000172179.11,71,PRL,0.0048989322778185,ENSG00000172179.12,PRL,13236
ENSG00000236076.1,71,LINC01072,0.0050959941495494,ENSG00000236076.1,LINC01072,33260
ENSG00000205445.3,71,KRTAP10-2,0.0077317721681774,ENSG00000205445.3,KRTAP10-2,20188
ENSG00000181617.5,71,FDCSP,0.0118592353572592,ENSG00000181617.6,FDCSP,15066
ENSG00000207181.1,71,SNORA14B,0.014007818575472,ENSG00000207181.1,SNORA14B,20874
ENSG00000168746.8,71,LINC01620,0.016812452459194,ENSG00000168746.8,LINC01620,12420
ENSG00000268266.1,70,AC003005.2,0.0014751535059012,ENSG00000268266.1,AC003005.2,49757
ENSG00000235525.1,70,FTLP1,0.0023534156665799,ENSG00000235525.1,FTLP1,32904
ENSG00000255276.1,70,RRM1-AS1,0.0023738951197316,ENSG00000255276.1,RRM1-AS1,42707
ENSG00000211660.3,70,IGLV2-23,0.0027700269443358,ENSG00000211660.3,IGLV2-23,21520
ENSG00000211817.2,70,TRAV38-2DV8,0.0027898737102478,ENSG00000211817.2,TRAV38-2DV8,21633
ENSG00000128710.5,70,HOXD10,0.0039148877660388,ENSG00000128710.6,HOXD10,6066
ENSG00000169385.2,70,RNASE2,0.0046872422612389,ENSG00000169385.3,RNASE2,12584
ENSG00000133105.7,70,RXFP2,0.0059582844242691,ENSG00000133105.8,RXFP2,6713
ENSG00000129221.15,70,AIPL1,0.0084632690971314,ENSG00000129221.16,AIPL1,6120
ENSG00000235254.3,70,TMEM185AP1,0.0116737186160927,ENSG00000235254.3,TMEM185AP1,32728
ENSG00000163352.5,70,LENEP,0.0125580091660778,ENSG00000163352.5,LENEP,10977
ENSG00000138684.7,70,IL21,0.012914132729521,ENSG00000138684.9,IL21,7711
ENSG00000165970.11,69,SLC6A5,0.0004031827630144,ENSG00000165970.12,SLC6A5,11724
ENSG00000137142.4,69,IGFBPL1,0.0007654242193287,ENSG00000137142.5,IGFBPL1,7417
ENSG00000148346.11,69,LCN2,0.0009109769080377,ENSG00000148346.12,LCN2,9080
ENSG00000239508.1,69,PLCH1-AS1,0.0028149518936867,ENSG00000239508.1,PLCH1-AS1,35171
ENSG00000128713.13,69,HOXD11,0.002971465533035,ENSG00000128713.14,HOXD11,6067
ENSG00000264444.1,69,SDHCP1,0.0039650285961061,ENSG00000264444.1,SDHCP1,47803
ENSG00000211943.2,69,IGHV3-15,0.0039937904163926,ENSG00000211943.2,IGHV3-15,21733
ENSG00000241945.7,69,PWP2,0.006885781197957,ENSG00000241945.8,PWP2,36162
ENSG00000202111.1,69,VTRNA1-2,0.0078459474154454,ENSG00000202111.1,VTRNA1-2,19338
ENSG00000244328.3,69,RN7SL845P,0.016145101358134,ENSG00000244328.3,RN7SL845P,37162
ENSG00000244461.1,69,LINC02077,0.0219846984677642,ENSG00000244461.1,LINC02077,37213
ENSG00000220884.2,68,MESTP1,0.0016440457279855,ENSG00000220884.2,MESTP1,23860
ENSG00000159763.3,68,PIP,0.0021818609567806,ENSG00000159763.4,PIP,10385
ENSG00000227000.2,68,HSPD1P14,0.0022224892875202,ENSG00000227000.2,HSPD1P14,27121
ENSG00000228264.1,68,PSMD8P1,0.0022921872021858,ENSG00000228264.1,PSMD8P1,27967
ENSG00000234493.3,68,RHOXF1P1,0.0023527421179296,ENSG00000234493.4,RHOXF1P1,32198
ENSG00000187474.4,68,FPR3,0.0036061893275751,ENSG00000187474.5,FPR3,16449
ENSG00000249055.1,68,TBCAP3,0.0076828250268428,ENSG00000249055.1,TBCAP3,38176
ENSG00000250682.5,68,LINC00491,0.0080960699310646,ENSG00000250682.6,LINC00491,39221
ENSG00000196136.17,68,SERPINA3,0.0092975497309287,ENSG00000196136.18,SERPINA3,16991
ENSG00000075673.11,68,ATP12A,0.0099669065715167,ENSG00000075673.12,ATP12A,1319
ENSG00000215227.4,68,NUTF2P5,0.0118985393825995,ENSG00000215227.4,NUTF2P5,23083
ENSG00000212392.1,68,Y_RNA,0.0134955249168552,ENSG00000212392.1,Y_RNA,21919
ENSG00000274475.1,67,RN7SL650P,0.0014965033033613,ENSG00000274475.1,RN7SL650P,52845
ENSG00000280429.1,67,AF001548.3,0.0025508373333403,ENSG00000280429.1,AF001548.3,56287
ENSG00000250366.2,67,TUNAR,0.0030031597996454,ENSG00000250366.3,TUNAR,39010
ENSG00000236819.1,67,LINC01563,0.0031425644936863,ENSG00000236819.2,LINC01563,33771
ENSG00000237978.5,67,KCNMB2-AS1,0.0036172002611973,ENSG00000237978.6,KCNMB2-AS1,34572
ENSG00000235123.5,67,DSCAM-AS1,0.0046795900635673,ENSG00000235123.5,DSCAM-AS1,32636
ENSG00000255223.3,67,OR5M11,0.0074933990823941,ENSG00000255223.4,OR5M11,42662
ENSG00000181109.3,67,OR52P1P,0.0275421085227524,ENSG00000181109.3,OR52P1P,14993
ENSG00000215349.2,66,MRPL3P1,0.0007606207273649,ENSG00000215349.2,MRPL3P1,23125
ENSG00000157211.11,66,CDCP2,0.0021197002533048,ENSG00000157211.11,CDCP2,10071
ENSG00000213958.2,66,KRT18P29,0.0022830767240738,ENSG00000213958.2,KRT18P29,22604
ENSG00000210144.1,66,MT-TY,0.0025427225768749,ENSG00000210144.1,MT-TY,21434
ENSG00000196735.11,66,HLA-DQA1,0.0026913508757578,ENSG00000196735.13,HLA-DQA1,17201
ENSG00000155886.11,66,SLC24A2,0.0041302276008191,ENSG00000155886.11,SLC24A2,9909
ENSG00000164825.3,66,DEFB1,0.0041826406101175,ENSG00000164825.4,DEFB1,11448
ENSG00000185149.5,66,NPY2R,0.0049681479449695,ENSG00000185149.6,NPY2R,15904
ENSG00000218965.1,66,NACAP7,0.0068329161142761,ENSG00000218965.1,NACAP7,23625
ENSG00000185372.2,66,OR2V1,0.0096344902624108,ENSG00000185372.3,OR2V1,15967
ENSG00000171759.9,66,PAH,0.0134641060582747,ENSG00000171759.10,PAH,13130
ENSG00000225215.1,65,SMARCE1P1,0.0033431869104656,ENSG00000225215.1,SMARCE1P1,25888
ENSG00000240954.1,65,RPL4P1,0.003870545702126,ENSG00000240954.1,RPL4P1,35758
ENSG00000231449.1,65,AC097359.2,0.0053981971793307,ENSG00000270194.1,AC097359.2,50444
ENSG00000119913.4,65,TECTB,0.007979577979949,ENSG00000119913.6,TECTB,4976
ENSG00000258712.2,65,CXADRP2,0.0082691837829388,ENSG00000258712.2,CXADRP2,44530
ENSG00000174963.17,65,ZIC4,0.0085564194359577,ENSG00000174963.18,ZIC4,13792
ENSG00000171657.5,65,GPR82,0.0086650043681489,ENSG00000171657.6,GPR82,13111
ENSG00000178287.17,65,SPAG11A,0.0115938875304891,ENSG00000178287.18,SPAG11A,14459
ENSG00000184999.11,65,SLC22A10,0.0205836215972143,ENSG00000184999.12,SLC22A10,15861
ENSG00000147378.11,64,FATE1,0.0014876504645513,ENSG00000147378.11,FATE1,8958
ENSG00000280208.1,64,GGT4P,0.0030509051463636,ENSG00000280208.1,GGT4P,56113
ENSG00000090104.11,64,RGS1,0.0049647177566637,ENSG00000090104.12,RGS1,1866
ENSG00000156150.6,64,ALX3,0.0061249737208955,ENSG00000156150.9,ALX3,9945
